53.78723850019428,-2.2416080157691387,Sea,  O Dd f 
53.787155063952326,-2.243675863501941,Spr; 0 [es 
53.78626088651007,-2.2375388583592914,lip De, 
53.78552024699249,-2.241992386091231,
53.785613207919596,-2.239545659040938,Loy, ad 
53.78580046322973,-2.2398286072780413,
53.78617402138146,-2.242536318547032,yl} 
53.78810448456848,-2.2371561030385525,  
53.78690894608795,-2.2401335195335497,
53.786948568778186,-2.2400078724282606,
53.78718668590704,-2.2435121023647135,Tiny 
53.786604727644125,-2.242939745885094,  
53.787017717992406,-2.239761100221472,
53.78555872672052,-2.2397520562138933,
53.786587202223444,-2.2381861509017056,
53.78697961925179,-2.239898375336505,
53.785651497153914,-2.2378479696183184,
53.78771816333863,-2.2438858136778737,Pond 
53.787764643802184,-2.241067636316315,
53.78614716176933,-2.242386769421714,po oD 
53.78787208225072,-2.2409503872180636,Clay 
53.78771797284493,-2.2440408538077934,
53.78721430749398,-2.2433854862586124,Sheg 
53.78742137414923,-2.237691960487587,* 470-€ 
53.787174113322635,-2.2413011655120063,ua 508-4 % 
53.787869224845174,-2.2408341071206235,
53.785370518941875,-2.241012403270031,O45] 
53.785645210861716,-2.2394096759269875,My ” 
53.788008475742124,-2.2374083662499427,  
53.787816648583124,-2.241096706340675,/ J 
53.785942762025925,-2.237711663504098,
53.786639016510684,-2.244119342873565,  
53.787294124355576,-2.2415996177621014,
53.78634679917016,-2.237092148984961,Crane | 
53.78593990462038,-2.241091861336615,Post» 
53.7856381625947,-2.2404978638388604,UGiy6. 
53.78728136127747,-2.24167164682246,oy, & 
53.78722516563506,-2.2435217923728334,
53.78567149899274,-2.240368986730865,Pee, 
53.78666130427394,-2.2410708663190215,
53.78775607158555,-2.2426781156658544,  
53.78616087731595,-2.241605754767244,  
53.786722071765226,-2.240801807093557,  
53.78612506449977,-2.2413683495683046,
53.786306224011405,-2.2392727238122254,
53.78666835254096,-2.2409213171937035,  
53.78781017179722,-2.2414584666438206,  
53.78753205099072,-2.2437130085330677,[> 
53.78657310568941,-2.241407755601326,
53.78637099187045,-2.2390695566419767,
53.786448141820195,-2.2388379654479094,
53.78746061585207,-2.242382893418466,  
53.78800142747511,-2.2404561968039447,
53.78746309227021,-2.241851557973221,
53.7857372193203,-2.2430162969492415,
53.78708134288924,-2.2381664478851953,  
53.78564349641839,-2.242936838882658,  
53.78608848970878,-2.23855211020837,a&  o' 
53.787348415060954,-2.2423166783629798,  
53.78731850754957,-2.237410950252108,  
53.78593857116446,-2.2371632090445073,  
53.78604277122004,-2.240959431225642,  
53.78545147876568,-2.2428551198141795,
53.78622012085761,-2.238580211231918,
53.78629765179476,-2.2417433528825477,LLiSWAN3 
53.78676264692398,-2.24054599087919,43 
53.78621231061578,-2.2417343088749693,L3a3uLs 
53.78703714835012,-2.238312444007536,  
53.787348605554655,-2.2404235737766074,   a eeyies ayy ‘ wyatt 
53.78630355709956,-2.2384083750879236,
53.786342417814986,-2.2420841181681004,WNVHO NC 
53.78626717280227,-2.24207442815998,LIIULS 
53.786865704017345,-2.2405986399233084,
53.78735946369573,-2.244168761914977,
53.786271173170036,-2.2380705168048074,
53.78714515827976,-2.238922591518824,
53.78606677342663,-2.240859624142006,  
53.78665997081802,-2.2410524553035938,  
53.78612125462571,-2.2412662814827744,  
53.786621300596295,-2.2413363725415087,  
53.786724929170774,-2.2409348832050715,  
53.78652567275735,-2.2414277816181074,
53.78610334821762,-2.2413828845804846,
53.78675883704992,-2.2408040680954517,  
53.78715449247122,-2.239577313067463,iw  ~~ 
53.787796265756896,-2.243222694122197,  
53.78748252262792,-2.243037291966835,  
53.78676607581064,-2.2406990930074855,  
53.78798694995368,-2.2434475023105804,  
53.787157540370465,-2.2396806731540764,
53.786086965759154,-2.2385563092118885,32° 
53.786321844495056,-2.2383537880421813,  
53.78636832495861,-2.2375353053563143,
53.78746461621983,-2.2413521995547714,  
53.788126391344335,-2.2403347487021743,bay 
53.787541575675874,-2.241903238016527,  
53.78681522318603,-2.2433757962504925,
53.787886559772154,-2.240608006931158,
53.78629517537662,-2.2417446448836307,
53.786253266761946,-2.2379032026646026,
53.78634794213237,-2.2420850871689124,WVYHA0 
53.78811610468436,-2.2371260640133808,  
53.786323939925786,-2.242321200366769,
53.78600238655499,-2.2371632090445073,  
53.78688799178061,-2.243004345939227,
53.78636432459084,-2.242339288381926,
53.786760932480654,-2.239918724353557,
53.78621154864097,-2.241740445880112,Lasyls 
53.7862627914471,-2.2420731361588975,LARSYLS 
53.787797027731706,-2.2405692468986778,
53.787347462592436,-2.2404245427774194,NEY    
53.787454329559864,-2.2423764334130527,pif! 
53.786621110102594,-2.2402007035898484,  
53.78687046635992,-2.2430996310190734,  
53.78669387869717,-2.240118661521099,
53.786639016510684,-2.238876725480389,  
53.78607782206141,-2.2406577489728403,  
53.78708458128219,-2.239753671215247,
53.78685255995183,-2.2405928259184362,
53.786405280737,-2.2373948002385746,
53.78655481829392,-2.239927445360865,
53.788042002633865,-2.240858009140653,  
53.78751585902596,-2.2373234171787573,  
53.78684913106518,-2.2432094511111,  
53.787278122884516,-2.242273719326981,
53.787278122884516,-2.242273719326981,
