53.79576120310127,-2.247758263922886,
53.79415057383782,-2.2468835791899227,
53.796263155568354,-2.2465996619520077,cuifton 
53.79564271564984,-2.245801205282922,Calder 
53.79507409017953,-2.2483260983987163,nd  1% 
53.794867975352446,-2.24802247814429,  
53.79624639207041,-2.246374853763624,Mill 
53.79519791147123,-2.2497356715799013,Timber 
53.79629192020689,-2.245544097067472,Ashfield 
53.79444622098352,-2.248584498615249,  
53.79634144872357,-2.2506652663588778,we 
53.79583206697898,-2.247740498907999,MOUNT 
53.79496550843144,-2.24586838933922,pct 
53.79405570767895,-2.2491264930694257,  
53.79627725214618,-2.2453386688953283,
53.7956181418858,-2.245473037007925,
53.795629762037784,-2.2456258161359504,
53.79657842362643,-2.2461807306009542,To 
53.7962877293324,-2.246532477895709,( Cotton) 
53.795661193596445,-2.2456296921391985,( Cotton) 
53.79584368713097,-2.2507744404503627,
53.79631954187965,-2.245454302992227,( Cotton) 
53.794083329351714,-2.2489837269497914,  
53.79584140119943,-2.2478348149870335,OAK 
53.7951916251595,-2.249572556443215,Yard 
53.79644355366564,-2.2483835924468947,L 6 uln 
53.796310398153494,-2.2505386502527767,
53.7956181418858,-2.2495470394218327,
53.79599532058972,-2.2517156632390827,WY ‘A AN an 
53.79558575785566,-2.2493626062672827,
53.79676072666666,-2.246827377142827,  
53.79571853237921,-2.246432024811532,STREET 
53.79444698296069,-2.248586436616873,  
53.796292491689776,-2.249173651108943,
53.796112474581086,-2.249844199670845,re 
53.79628582438945,-2.245408436953792,‘eld Shee 
53.796268870397206,-2.246587710941993,Clifton. | Fatal 
53.796217055948986,-2.2502547330148612,or 
53.79501617991389,-2.2506274753272097,  
53.794179528970645,-2.2498031786364705,ak go 
53.79495312630227,-2.248035075154846,  
53.796326399674264,-2.248805430800384,  
53.794817684858586,-2.2451917037721754,
53.79601284606485,-2.247844181994883,STREET 
53.796231152526815,-2.2506962743848615,
53.79591093161707,-2.248824810816624,
53.7959846529092,-2.2487702237708813,oth  ee" 
53.79476206052448,-2.251435299004145,  
53.79560956964252,-2.246456572832103,PRIN, 
53.7946115700315,-2.2450360176417146,  
53.796289443781056,-2.250201760970472,
53.79515943162365,-2.247537654738021,  
53.79507599512249,-2.247361942590779,
53.79473291489735,-2.2449165075415682,  
53.79594198218714,-2.2478580710065215,
53.7947051027303,-2.245519549046901,gor 
53.79618733883898,-2.2497879976237494,o<  gee 
53.794454793226784,-2.2485699636030687,   
53.79417629056763,-2.2498102846424253,
53.79572081831075,-2.246436546815321,STREET 
53.79495407877374,-2.2480337831537636,
53.79499198713843,-2.2506620363561707,  
53.794683386380676,-2.244969156585687,  
53.79481997079013,-2.2510092616471367,  
53.79610771222371,-2.2498487216746343,
53.794710055581966,-2.2512809048747666,  
53.79461195102009,-2.245035694641444,  
53.79629001526394,-2.249181403115439,
53.79590940766271,-2.24882771781906,
53.79598350994343,-2.2487715157719643,
53.79448336737102,-2.2455250400515028,
53.79629344416125,-2.2502049909731787,1  ace 
53.79621019815437,-2.2502634540221695,wor?  ew 
53.794817684858586,-2.2451965487762355,
53.79594160119855,-2.247856779005439,MASON 
53.79509180614896,-2.247364526592944,  
53.796009988650425,-2.2478483809984016,STREET 
53.79621457952315,-2.249241481165783,
53.79675977419519,-2.244489501183748,
