53.784516542318975,-2.242295037344845,
53.782943249937325,-2.241675845825979,  
53.78320308415558,-2.242518230531875,
53.78457388110174,-2.2423270143716407,
53.78346253738525,-2.2416083387694097,
53.784834096308586,-2.2434142332827016,
53.78490934155508,-2.2432288311273396,
53.78352882939987,-2.2414080786015966,  
53.785160984518654,-2.2442976390229727,
53.78339986476222,-2.2418179659450717,
53.78320384613276,-2.2424865765053497,
53.783131458300694,-2.240688110998283,  
53.78282381001441,-2.242639032633104,  
53.785036591744074,-2.242977213916491,  
53.783241754497446,-2.242334766378137,
53.783365575789134,-2.241950719056315,  
53.78363760164227,-2.241119639359892,  
53.78310078871921,-2.2408040680954517,  
53.78474684992152,-2.243827673629154,  
53.783759708485306,-2.240772091068656,
53.78479371151807,-2.243559906404772,  
53.78449654041801,-2.2422821173340184,
53.784592168554056,-2.2436677884951743,  
53.783117171228575,-2.2427430387202585,  
53.78476532786813,-2.243715592535233,
53.78513564877743,-2.2427911657605875,  
53.78442472406883,-2.2422055662698703,
53.783172605068394,-2.2426064096057665,  
53.783264232824244,-2.242245941303704,
53.78521356094405,-2.244189110932029,  
53.78519698794039,-2.242667779657193,  
53.784835620262946,-2.243429414295423,
53.78346710924832,-2.2416160907759055,
53.78352711495122,-2.241427458617837,  
53.783373195560934,-2.2419549180598337,  
53.78488267235379,-2.2432830951728113,
53.78470398870517,-2.244047959813748,
53.78517622406225,-2.2442685689986126,  
53.78322899137969,-2.242403242435518,
53.78278494917826,-2.2426199756171346,  
53.78342653396351,-2.241755626892833,
53.78314041153256,-2.2406667929804187,  
53.783643125976816,-2.2411212543612455,  
53.78272132408375,-2.242985934923799,  
53.78257559594815,-2.2436787705043773,
53.782777710395045,-2.2425020805183418,
53.78495963204893,-2.243129670044245,  
53.78467084269785,-2.244195570937442,
53.782499779218774,-2.237123480011215,  
53.78513926816903,-2.242779214750573,  
53.78285352712442,-2.2425272745394538,
53.78376294688832,-2.2407672460645958,
53.7831800343459,-2.2405434068770242,
53.783262327881296,-2.242267259321568,
53.783199464763975,-2.242519199532687,
53.782659222943614,-2.2410902463352618,  
53.7831160282628,-2.2407646620624306,  
53.7831575560191,-2.2426467846396,  
53.78519584497462,-2.242667133656652,
53.78506097501383,-2.2429339318802217,  
53.78289219746629,-2.241796324926937,
53.782794664387296,-2.241284046497661,  
53.78523470581078,-2.244151642900632,  
53.783142506969796,-2.2404633028098995,
53.78356368985584,-2.241327974534472,  
53.783371481112276,-2.240527256863491,  
53.78292496248501,-2.2417281718698265,  
53.78339243548472,-2.2418644779840475,
53.78461998072111,-2.2443267090473324, 
53.78339243548472,-2.2418644779840475,
